county,date,total_doses,one_dose,vaccinated,boosted
Randall,2021-05-28,83788,47040,39535,
Randall,2021-05-29,84024,47168,39654,
Randall,2021-05-30,84169,47247,39730,
Randall,2021-05-31,84262,47308,39770,
Randall,2021-06-01,84351,47363,39812,
Randall,2021-06-02,84477,47426,39887,
Randall,2021-06-03,84688,47531,40010,
Randall,2021-06-04,84949,47658,40165,
Randall,2021-06-05,85121,47731,40274,
Randall,2021-06-06,85488,47923,40469,
Randall,2021-06-07,85605,47962,40554,
Randall,2021-06-08,85741,48021,40636,
Randall,2021-06-09,85741,48021,40636,
Randall,2021-06-10,86244,48268,40926,
Randall,2021-06-11,86432,48351,41041,
Randall,2021-06-12,86719,48481,41214,
Randall,2021-06-13,86852,48546,41290,
Randall,2021-06-14,86956,48589,41361,
Randall,2021-06-15,87175,48662,41510,
Randall,2021-06-16,87599,48828,41801,
Randall,2021-06-17,87916,48935,42023,
Randall,2021-06-18,88161,49035,42172,
Randall,2021-06-19,88387,49110,42330,
Randall,2021-06-20,88549,49171,42448,
Randall,2021-06-21,88630,49208,42499,
Randall,2021-06-22,88713,49235,42559,
Randall,2021-06-23,88869,49303,42656,
Randall,2021-06-24,89038,49362,42776,
Randall,2021-06-25,89220,49436,42892,
Randall,2021-06-26,89490,49548,43064,
Randall,2021-06-27,89765,49636,43284,
Randall,2021-06-28,89793,49645,43303,
Randall,2021-06-29,89859,49669,43347,
Randall,2021-06-30,89988,49732,43422,
Randall,2021-07-01,90179,49814,43547,
Randall,2021-07-02,90277,49860,43606,
Randall,2021-07-03,90438,49937,43698,
Randall,2021-07-04,90568,50000,43776,
Randall,2021-07-05,90608,50022,43797,
Randall,2021-07-06,90629,50032,43809,
Randall,2021-07-07,90745,50081,43883,
Randall,2021-07-08,90860,50132,43949,
Randall,2021-07-09,90977,50186,44027,
Randall,2021-07-10,91109,50249,44105,
Randall,2021-07-11,91255,50341,44170,
Randall,2021-07-12,91319,50379,44200,
Randall,2021-07-13,91416,50423,44258,
Randall,2021-07-14,91603,50513,44371,
Randall,2021-07-15,91719,50590,44413,
Randall,2021-07-16,91860,50670,44485,
Randall,2021-07-17,91984,50739,44543,
Randall,2021-07-18,92067,50797,44570,
Randall,2021-07-19,92193,50885,44623,
Randall,2021-07-20,92300,50959,44660,
Randall,2021-07-21,92489,51077,44741,
Randall,2021-07-22,92792,51325,44814,
Randall,2021-07-23,92938,51434,44867,
Randall,2021-07-24,93206,51653,44920,
Randall,2021-07-25,93470,51863,44998,
Randall,2021-07-26,93579,51958,45017,
Randall,2021-07-27,93717,52062,45052,
Randall,2021-07-28,93973,52266,45133,
Randall,2021-07-29,94236,52478,45207,
Randall,2021-07-30,94485,52687,45263,
Randall,2021-07-31,94745,52878,45343,
Randall,2021-08-01,95031,53101,45437,
Randall,2021-08-02,95192,53230,45481,
Randall,2021-08-03,95378,53370,45532,
Randall,2021-08-04,95626,53562,45601,
Randall,2021-08-05,95951,53802,45709,
Randall,2021-08-06,96194,53998,45766,
Randall,2021-08-07,96521,54263,45837,
Randall,2021-08-08,96858,54536,45916,
Randall,2021-08-09,97163,54796,45980,
Randall,2021-08-10,97367,54956,46027,
Randall,2021-08-11,97555,55096,46083,
Randall,2021-08-12,97813,55287,46160,
Randall,2021-08-13,98260,55634,46268,
Randall,2021-08-14,98686,55948,46400,
Randall,2021-08-15,99099,56249,46520,
Randall,2021-08-16,99385,56440,46619,
Randall,2021-08-17,99681,56652,46716,
Randall,2021-08-18,99853,56768,46776,
Randall,2021-08-19,100167,56987,46872,
Randall,2021-08-20,100588,57294,47008,
Randall,2021-08-21,100922,57485,47149,
Randall,2021-08-22,101396,57758,47376,
Randall,2021-08-23,101561,57853,47447,
Randall,2021-08-24,101846,58001,47590,
Randall,2021-08-25,102256,58250,47756,
Randall,2021-08-26,102535,58413,47876,
Randall,2021-08-27,102852,58603,48017,
Randall,2021-08-28,103195,58779,48188,
Randall,2021-08-29,103575,58971,48395,
Randall,2021-08-30,103832,59062,48565,
Randall,2021-08-31,104021,59146,48671,
Randall,2021-09-01,104311,59262,48844,
Randall,2021-09-02,104693,59413,49079,
Randall,2021-09-03,104922,59521,49210,
Randall,2021-09-04,105189,59626,49374,
Randall,2021-09-05,105582,59784,49618,
Randall,2021-09-06,105845,59899,49774,
Randall,2021-09-07,105991,59936,49887,
Randall,2021-09-08,106218,60041,50017,
Randall,2021-09-09,106554,60148,50249,
Randall,2021-09-10,106732,60214,50363,
Randall,2021-09-11,107169,60379,50648,
Randall,2021-09-12,107505,60507,50865,
Randall,2021-09-13,107743,60586,51029,
Randall,2021-09-14,107963,60667,51170,
Randall,2021-09-15,108251,60795,51342,
Randall,2021-09-16,108557,60920,51532,
Randall,2021-09-17,108714,60974,51634,
Randall,2021-09-18,108973,61067,51800,
Randall,2021-09-19,109345,61210,52045,
Randall,2021-09-20,109484,61242,52152,
Randall,2021-09-21,109575,61286,52203,
Randall,2021-09-22,109748,61348,52317,
Randall,2021-09-23,109982,61438,52461,
Randall,2021-09-24,110180,61505,52593,
Randall,2021-09-27,112328,61726,53046,
Randall,2021-09-28,112470,61763,53139,
Randall,2021-09-29,112556,61784,53185,
Randall,2021-09-30,112715,61835,53267,
Randall,2021-10-01,112855,61886,53344,
Randall,2021-10-02,113039,61941,53438,
Randall,2021-10-03,113372,62048,53630,
Randall,2021-10-04,113586,62117,53754,
Randall,2021-10-05,113688,62157,53803,
Randall,2021-10-07,113984,62248,53941,
Randall,2021-10-08,114131,62294,54014,
Randall,2021-10-09,114507,62367,54145,
Randall,2021-10-10,114630,62404,54212,
Randall,2021-10-11,114676,62419,54237,
Randall,2021-10-12,114760,62457,54286,
Randall,2021-10-13,114898,62503,54365,
Randall,2021-10-14,115120,62556,54413,
Randall,2021-10-15,115451,62639,54551,
Randall,2021-10-16,115799,62710,54709,
Randall,2021-10-17,115970,62749,54777,
Randall,2021-10-18,116159,62809,54885,
Randall,2021-10-19,116272,62845,54941,
Randall,2021-10-20,116490,62946,55021,
Randall,2021-10-21,116740,63080,55070,
Randall,2021-10-22,116856,63138,55114,
Randall,2021-10-23,117149,63226,55172,
Randall,2021-10-24,117399,63270,55231,
Randall,2021-10-25,117591,63293,55261,
Randall,2021-10-26,117926,63371,55303,
Randall,2021-10-27,118306,63450,55359,
Randall,2021-10-28,118950,63556,55410,
Randall,2021-10-29,119501,63690,55494,
Randall,2021-10-30,119962,63751,55547,
Randall,2021-10-31,120689,63852,55640,
Randall,2021-11-01,120935,63884,55674,
Randall,2021-11-02,121257,63940,55709,
Randall,2021-11-03,121595,63999,55750,
Randall,2021-11-04,121962,64050,55791,
Randall,2021-11-05,122335,64161,55797,
Randall,2021-11-06,122717,64230,55828,
Randall,2021-11-07,123038,64307,55882,
Randall,2021-11-08,123496,64427,55973,
Randall,2021-11-09,123664,64491,55996,
Randall,2021-11-10,124168,64590,56071,
Randall,2021-11-11,124734,64697,56188,
Randall,2021-11-12,125035,64756,56238,
Randall,2021-11-13,125497,64819,56354,
Randall,2021-11-14,125774,64862,56448,
Randall,2021-11-15,125874,64899,56456,
Randall,2021-11-16,126272,64987,56558,
Randall,2021-11-17,126602,65047,56606,
Randall,2021-11-18,127016,65127,56691,
Randall,2021-11-19,127486,65231,56764,
Randall,2021-11-20,128306,65395,56891,
Randall,2021-11-21,128656,65477,56959,
Randall,2021-11-22,128842,65523,56985,
Randall,2021-11-23,129125,65574,57055,
Randall,2021-11-24,129557,65678,57174,
Randall,2021-11-29,130336,65874,57384,
Randall,2021-11-30,130543,65920,57432,
Randall,2021-12-01,130949,66007,57519,
Randall,2021-12-02,131271,66078,57561,
Randall,2021-12-03,131765,66182,57638,
Randall,2021-12-04,132219,66251,57692,
Randall,2021-12-05,132600,66340,57762,
Randall,2021-12-06,132825,66383,57809,
Randall,2021-12-07,133105,66424,57864,
Randall,2021-12-08,133436,66480,57932,
Randall,2021-12-09,133783,66551,58004,
Randall,2021-12-10,134156,66602,58080,
Randall,2021-12-11,134569,66649,58186,
Randall,2021-12-12,134849,66690,58246,
Randall,2021-12-13,135000,66719,58279,14614
Randall,2021-12-14,135300,66774,58351,14801
Randall,2021-12-16,135771,66841,58154,15102
Randall,2021-12-17,136125,66895,58205,15356
Randall,2021-12-18,136657,66980,58287,15726
Randall,2021-12-19,136926,67021,58339,15903
Randall,2021-12-20,137044,67037,58357,15985
Randall,2021-12-21,137315,67091,58396,16163
Randall,2021-12-22,137697,67170,58472,16391
Randall,2021-12-23,138260,67262,58579,16760
Randall,2021-12-27,138744,67381,58671,17047
Randall,2021-12-28,138937,67422,58704,17170
Randall,2021-12-29,139287,67513,58769,17374
Randall,2021-12-30,139711,67606,58856,17623
Randall,2022-01-03,140439,67754,58978,18089
Randall,2022-01-04,140761,67839,59031,18277
Randall,2022-01-05,141207,67978,59128,18498
Randall,2022-01-06,141572,68088,59203,18683
Randall,2022-01-07,141897,68187,59269,18851
Randall,2022-01-08,142289,68290,59359,19067
Randall,2022-01-09,142531,68350,59391,19215
Randall,2022-01-10,142668,68392,59408,19295
Randall,2022-01-11,142953,68470,59461,19455
Randall,2022-01-12,143182,68524,59517,19581
Randall,2022-01-13,143424,68587,59567,19713
Randall,2022-01-14,143617,68627,59599,19835
Randall,2022-01-15,143930,68693,59661,20025
Randall,2022-01-16,143939,68695,59663,20030
Randall,2022-01-17,144101,68742,59680,20126
Randall,2022-01-18,144430,68822,59737,20319
Randall,2022-01-19,144692,68895,59792,20459
Randall,2022-01-20,144892,68929,59837,20579
Randall,2022-01-21,145125,68990,59883,20709
Randall,2022-01-22,145322,69042,59931,20806
Randall,2022-01-23,145507,69094,59967,20906
Randall,2022-01-24,145569,69113,59971,20945
Randall,2022-01-25,145717,69156,60014,21012
Randall,2022-01-26,146038,69246,60081,21180
Randall,2022-01-27,146231,69297,60136,21271
Randall,2022-01-28,146431,69347,60205,21356
Randall,2022-01-29,146579,69392,60246,21421
Randall,2022-01-30,146695,69421,60290,21465
Randall,2022-01-31,146811,69456,60327,21511
Randall,2022-02-01,146899,69478,60361,21550
Randall,2022-02-02,147069,69516,60412,21635
Randall,2022-02-03,147181,69536,60439,21701
Randall,2022-02-04,147233,69551,60459,21718
Randall,2022-02-05,147374,69571,60506,21795
Randall,2022-02-06,147455,69590,60530,21837
Randall,2022-02-07,147519,69604,60559,21859
Randall,2022-02-08,147587,69617,60582,21892
Randall,2022-02-09,147694,69654,60626,21926
Randall,2022-02-10,147774,69675,60665,21953
Randall,2022-02-11,148021,69748,60784,22009
Randall,2022-02-12,148186,69782,60839,22087
Randall,2022-02-13,148269,69794,60871,22125
Randall,2022-02-14,148321,69804,60891,22147
Randall,2022-02-15,148380,69816,60911,22172
Randall,2022-02-16,148380,69816,60911,22172
Randall,2022-02-17,148477,69849,60950,22206
Randall,2022-02-18,148598,69882,60994,22256
Randall,2022-02-19,148683,69906,61025,22288
Randall,2022-02-20,148763,69936,61052,22311
Randall,2022-02-21,148808,69946,61069,22330
Randall,2022-02-22,148885,69968,61099,22355
Randall,2022-02-23,148981,70003,61142,22383
Randall,2022-02-24,149036,70017,61162,22402
Randall,2022-02-25,149126,70042,61185,22444
Randall,2022-02-26,149199,70053,61224,22470
Randall,2022-02-27,149266,70067,61257,22490
Randall,2022-02-28,149301,70076,61273,22500
Randall,2022-03-01,149334,70082,61281,22519
Randall,2022-03-02,149409,70103,61307,22550
Randall,2022-03-03,149483,70123,61337,22576
Randall,2022-03-04,149532,70134,61358,22593
Randall,2022-03-05,149592,70146,61372,22628
Randall,2022-03-06,149618,70149,61379,22645
Randall,2022-03-07,149638,70153,61384,22656
Randall,2022-03-08,149676,70166,61399,22668
Randall,2022-03-09,149718,70174,61418,22684
Randall,2022-03-10,149785,70190,61443,22712
Randall,2022-03-11,149814,70200,61452,22724
Randall,2022-03-12,149862,70212,61474,22738
Randall,2022-03-13,149882,70215,61487,22743
Randall,2022-03-14,149901,70220,61498,22746
Randall,2022-03-15,149943,70230,61512,22767
Randall,2022-03-16,149996,70243,61529,22793
Randall,2022-03-17,150033,70250,61547,22806
Randall,2022-03-18,150100,70271,61570,22831
Randall,2022-03-19,150171,70285,61603,22857
Randall,2022-03-20,150204,70294,61620,22864
Randall,2022-03-21,150221,70295,61630,22871
Randall,2022-03-22,150251,70304,61644,22880
Reagan,2020-12-24,4,4,0,
Reagan,2020-12-29,12,12,0,
Reagan,2020-12-30,13,13,0,
Reagan,2021-01-01,14,14,0,
Reagan,2021-01-02,14,14,0,
Reagan,2021-01-03,15,15,0,
Reagan,2021-01-05,19,19,0,
Reagan,2021-01-06,22,22,0,
Reagan,2021-01-07,39,38,1,
Reagan,2021-01-08,74,73,1,
Reagan,2021-01-09,74,73,1,
Reagan,2021-01-10,74,73,1,
Reagan,2021-01-11,74,73,1,
Reagan,2021-01-12,76,73,3,
Reagan,2021-01-13,78,74,4,
Reagan,2021-01-14,96,92,4,
Reagan,2021-01-15,109,105,4,
Reagan,2021-01-16,109,105,4,
Reagan,2021-01-17,122,113,9,
Reagan,2021-01-18,122,113,9,
Reagan,2021-01-19,122,113,9,
Reagan,2021-01-20,122,113,9,
Reagan,2021-01-21,123,114,9,
Reagan,2021-01-22,123,114,9,
Reagan,2021-01-23,126,117,9,
Reagan,2021-01-24,126,117,9,
Reagan,2021-01-25,126,117,9,
Reagan,2021-01-26,126,117,9,
Reagan,2021-01-27,127,117,10,
Reagan,2021-01-28,131,120,11,
Reagan,2021-01-29,170,158,12,
Reagan,2021-01-30,207,194,13,
Reagan,2021-01-31,207,194,13,
Reagan,2021-02-01,231,218,13,
Reagan,2021-02-03,264,246,18,
Reagan,2021-02-04,286,249,37,
Reagan,2021-02-06,328,262,66,
Reagan,2021-02-07,334,263,71,
Reagan,2021-02-08,344,271,73,
Reagan,2021-02-09,348,274,74,
Reagan,2021-02-10,373,279,94,
Reagan,2021-02-11,445,333,112,
Reagan,2021-02-12,454,343,111,
Reagan,2021-02-13,474,364,110,
Reagan,2021-02-14,476,365,111,
Reagan,2021-02-15,476,365,111,
Reagan,2021-02-16,476,365,111,
Reagan,2021-02-17,481,367,114,
Reagan,2021-02-18,481,368,113,
Reagan,2021-02-19,482,369,113,
Reagan,2021-02-20,486,370,116,
Reagan,2021-02-21,490,373,117,
Reagan,2021-02-22,496,379,117,
Reagan,2021-02-23,498,379,119,
Reagan,2021-02-24,547,428,119,
Reagan,2021-02-25,594,475,119,
Reagan,2021-02-26,612,481,131,
Reagan,2021-02-27,619,486,133,
Reagan,2021-02-28,622,488,134,
Reagan,2021-03-01,622,476,146,
Reagan,2021-03-02,631,485,146,
Reagan,2021-03-03,637,486,151,
Reagan,2021-03-04,734,488,246,
Reagan,2021-03-05,823,533,290,
Reagan,2021-03-06,923,575,348,
Reagan,2021-03-07,936,583,353,
Reagan,2021-03-08,946,589,357,
Reagan,2021-03-09,948,588,360,
Reagan,2021-03-10,950,590,360,
Reagan,2021-03-11,959,591,368,
Reagan,2021-03-12,962,593,370,
Reagan,2021-03-13,965,595,371,
Reagan,2021-03-14,969,599,371,
Reagan,2021-03-15,969,599,371,
Reagan,2021-03-16,979,608,372,
Reagan,2021-03-17,983,612,372,
Reagan,2021-03-18,1011,640,372,
Reagan,2021-03-19,1016,645,372,
Reagan,2021-03-20,1045,672,374,
Reagan,2021-03-21,1051,673,379,
Reagan,2021-03-22,1050,672,379,
Reagan,2021-03-23,1174,796,505,
Reagan,2021-03-24,1253,829,584,
Reagan,2021-03-25,1301,830,633,
Reagan,2021-03-26,1317,844,643,
Reagan,2021-03-27,1301,820,632,
Reagan,2021-03-28,1315,829,637,
Reagan,2021-03-29,1317,830,639,
Reagan,2021-03-30,1331,843,651,
Reagan,2021-03-31,1337,848,655,
Reagan,2021-04-01,1349,855,664,
Reagan,2021-04-02,1349,855,664,
Reagan,2021-04-03,1359,861,673,
Reagan,2021-04-04,1373,872,672,
Reagan,2021-04-05,1375,872,674,
Reagan,2021-04-06,1379,876,675,
Reagan,2021-04-07,1384,878,678,
Reagan,2021-04-08,1387,880,679,
Reagan,2021-04-09,1394,883,683,
Reagan,2021-04-10,1443,886,728,
Reagan,2021-04-11,1445,888,728,
Reagan,2021-04-12,1450,892,729,
Reagan,2021-04-13,1481,893,758,
Reagan,2021-04-14,1487,899,758,
Reagan,2021-04-15,1588,978,813,
Reagan,2021-04-16,1625,981,847,
Reagan,2021-04-17,1663,988,878,
Reagan,2021-04-18,1659,986,876,
Reagan,2021-04-19,1660,986,877,
Reagan,2021-04-20,1662,987,878,
Reagan,2021-04-21,1669,993,883,
Reagan,2021-04-22,1677,995,889,
Reagan,2021-04-23,1676,994,888,
Reagan,2021-04-24,1685,998,893,
Reagan,2021-04-25,1689,1001,894,
Reagan,2021-04-26,1690,1002,894,
Reagan,2021-04-27,1703,1014,895,
Reagan,2021-04-28,1704,1013,897,
Reagan,2021-04-29,1711,1015,903,
Reagan,2021-04-30,1715,1018,906,
Reagan,2021-05-01,1718,1019,908,
Reagan,2021-05-02,1716,1017,907,
Reagan,2021-05-03,1717,1018,908,
Reagan,2021-05-04,1724,1025,908,
Reagan,2021-05-05,1729,1026,911,
Reagan,2021-05-06,1730,1026,912,
Reagan,2021-05-07,1735,1029,914,
Reagan,2021-05-09,1742,1027,923,
Reagan,2021-05-10,1745,1029,924,
Reagan,2021-05-11,1754,1038,924,
Reagan,2021-05-12,1754,1038,924,
Reagan,2021-05-13,1756,1038,926,
Reagan,2021-05-14,1759,1038,928,
Reagan,2021-05-15,1761,1040,929,
Reagan,2021-05-16,1765,1042,931,
Reagan,2021-05-17,1769,1045,932,
Reagan,2021-05-18,1778,1049,937,
Reagan,2021-05-19,1780,1051,937,
Reagan,2021-05-20,1782,1053,937,
Reagan,2021-05-21,1783,1053,938,
Reagan,2021-05-22,1784,1054,939,
Reagan,2021-05-23,1784,1053,939,
Reagan,2021-05-24,1788,1057,939,
Reagan,2021-05-25,1802,1062,948,
Reagan,2021-05-26,1808,1065,953,
Reagan,2021-05-27,1808,1065,953,
Reagan,2021-05-28,1811,1066,955,
Reagan,2021-05-29,1824,1073,963,
Reagan,2021-05-30,1828,1076,964,
Reagan,2021-05-31,1832,1078,966,
Reagan,2021-06-01,1833,1079,967,
Reagan,2021-06-02,1834,1079,968,
Reagan,2021-06-03,1837,1081,969,
Reagan,2021-06-04,1839,1083,971,
Reagan,2021-06-05,1842,1085,972,
Reagan,2021-06-06,1845,1087,973,
Reagan,2021-06-07,1849,1088,976,
Reagan,2021-06-08,1861,1090,986,
Reagan,2021-06-09,1861,1090,986,
Reagan,2021-06-10,1865,1093,987,
Reagan,2021-06-11,1869,1097,988,
Reagan,2021-06-12,1869,1097,988,
Reagan,2021-06-13,1870,1098,988,
Reagan,2021-06-14,1872,1098,990,
Reagan,2021-06-15,1883,1103,997,
Reagan,2021-06-16,1886,1104,999,
Reagan,2021-06-17,1889,1107,999,
Reagan,2021-06-18,1893,1110,1000,
Reagan,2021-06-19,1893,1110,1000,
Reagan,2021-06-20,1894,1110,1001,
Reagan,2021-06-21,1898,1111,1004,
Reagan,2021-06-22,1904,1114,1007,
Reagan,2021-06-23,1907,1117,1007,
Reagan,2021-06-24,1906,1117,1006,
Reagan,2021-06-25,1906,1117,1006,
Reagan,2021-06-26,1906,1116,1007,
Reagan,2021-06-27,1910,1118,1009,
Reagan,2021-06-28,1912,1119,1010,
Reagan,2021-06-29,1913,1120,1011,
Reagan,2021-06-30,1914,1121,1011,
Reagan,2021-07-01,1914,1121,1011,
Reagan,2021-07-02,1918,1122,1014,
Reagan,2021-07-03,1921,1124,1015,
Reagan,2021-07-04,1922,1124,1016,
Reagan,2021-07-05,1923,1125,1016,
Reagan,2021-07-06,1934,1131,1021,
Reagan,2021-07-07,1935,1131,1022,
Reagan,2021-07-08,1936,1131,1023,
Reagan,2021-07-09,1936,1131,1023,
Reagan,2021-07-10,1938,1132,1024,
Reagan,2021-07-11,1938,1132,1024,
Reagan,2021-07-12,1940,1132,1026,
Reagan,2021-07-13,1948,1135,1032,
Reagan,2021-07-14,1950,1136,1033,
Reagan,2021-07-15,1953,1137,1035,
Reagan,2021-07-16,1954,1138,1035,
Reagan,2021-07-17,1955,1139,1035,
Reagan,2021-07-18,1956,1139,1036,
Reagan,2021-07-19,1961,1142,1038,
Reagan,2021-07-20,1974,1150,1043,
Reagan,2021-07-21,1979,1153,1045,
Reagan,2021-07-22,1982,1155,1046,
Reagan,2021-07-23,1987,1158,1048,
Reagan,2021-07-24,1995,1164,1050,
Reagan,2021-07-25,1996,1165,1050,
Reagan,2021-07-26,1997,1165,1051,
Reagan,2021-07-27,2003,1173,1049,
Reagan,2021-07-28,2007,1177,1050,
Reagan,2021-07-29,2010,1179,1051,
Reagan,2021-07-30,2015,1184,1051,
Reagan,2021-07-31,2022,1191,1051,
Reagan,2021-08-01,2025,1194,1051,
Reagan,2021-08-02,2029,1198,1052,
Reagan,2021-08-03,2048,1212,1057,
Reagan,2021-08-04,2050,1213,1058,
Reagan,2021-08-05,2055,1217,1059,
Reagan,2021-08-06,2060,1221,1060,
Reagan,2021-08-07,2065,1225,1061,
Reagan,2021-08-08,2071,1231,1061,
Reagan,2021-08-09,2078,1236,1063,
Reagan,2021-08-10,2097,1251,1067,
Reagan,2021-08-11,2102,1255,1068,
Reagan,2021-08-12,2113,1265,1069,
Reagan,2021-08-13,2120,1268,1073,
Reagan,2021-08-14,2138,1283,1079,
Reagan,2021-08-15,2146,1291,1079,
Reagan,2021-08-16,2153,1296,1081,
Reagan,2021-08-17,2174,1312,1085,
Reagan,2021-08-18,2181,1317,1087,
Reagan,2021-08-19,2184,1319,1088,
Reagan,2021-08-20,2204,1334,1093,
Reagan,2021-08-21,2207,1337,1093,
Reagan,2021-08-22,2215,1343,1095,
Reagan,2021-08-23,2220,1346,1097,
Reagan,2021-08-24,2243,1356,1110,
Reagan,2021-08-25,2257,1366,1114,
Reagan,2021-08-26,2275,1383,1116,
Reagan,2021-08-27,2305,1411,1118,
Reagan,2021-08-28,2312,1417,1119,
Reagan,2021-08-29,2317,1420,1121,
Reagan,2021-08-30,2319,1422,1121,
Reagan,2021-08-31,2323,1425,1122,
Reagan,2021-09-01,2382,1469,1137,
Reagan,2021-09-02,2404,1481,1147,
Reagan,2021-09-03,2415,1490,1149,
Reagan,2021-09-04,2429,1501,1152,
Reagan,2021-09-05,2436,1503,1157,
Reagan,2021-09-06,2438,1504,1158,
Reagan,2021-09-07,2454,1510,1168,
Reagan,2021-09-08,2454,1510,1168,
Reagan,2021-09-09,2466,1515,1175,
Reagan,2021-09-10,2479,1519,1184,
Reagan,2021-09-11,2484,1523,1185,
Reagan,2021-09-12,2493,1523,1194,
Reagan,2021-09-13,2498,1524,1198,
Reagan,2021-09-14,2518,1527,1215,
Reagan,2021-09-15,2520,1527,1217,
